timestamp,tx_id,creatorid,activity_name,function_args,endorsers_id,tx_status,readkeys,writekeys,rangekeys,transaction_type,block number,commit order,0
2022-04-12T15:46:55.711Z,7cfc5135a01502f5e6151fdc69d7bdbe25a040751b6e71c743085ea3d4f48669,Org1MSP,Func13,"[6"",""36"",""54"",""64""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10216,0
2022-04-12T15:46:55.712Z,a7db6955581730cce576fb04c2f0063aabed6be480b640eb736c88a02f64bea5,Org1MSP,Func13,"[21"",""41"",""1"",""11""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10205,0
2022-04-12T15:46:55.712Z,79e5d9fb286516bf6f3732d232ec7bf55d77ec7b6241b2e2419ab892b9bc268c,Org1MSP,Func13,"[6501"",""6531"",""1531"",""1561""]""",Org1MSP Org2MSP ,VALID,,,NULL,,99,10214,0
2022-04-12T15:46:55.714Z,e800c4e23806ada6143ab84b9b2ddb58b599ad5a758a8d31070502c5eef4bfa8,Org1MSP,Func4,"[10000"",""1000000"",""10209"",""1020900""]""",Org1MSP Org2MSP ,VALID,, 10000 10209,,WT,99,10207,0
2022-04-12T15:46:55.714Z,2833acddf5e3c8de055e8f2672ac40f08388264594becde3b0f22cf0e8943308,Org1MSP,Func4,"[10055"",""1005500"",""10053"",""1005300""]""",Org1MSP Org2MSP ,VALID,, 10053 10055,,WT,99,10215,0
2022-04-12T15:46:55.715Z,6b9dbbaac8f334006627c7b40e6ea5bdead85a3413ba0491b2191bb7ba4f9498,Org1MSP,Func7,"[9"",""100"",""3069"",""100""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 3069 9, 3069 9,,UT,99,10211,0
2022-04-12T15:46:55.717Z,ea38a2ea4ff79bf0187f995bf69a2571d0054fe064f523f07aec55286c61752e,Org1MSP,Func4,"[10000"",""1000000"",""11863"",""1186300""]""",Org1MSP Org2MSP ,VALID,, 10000 11863,,WT,99,10209,0
2022-04-12T15:46:55.725Z,bea3706557e582c6b5b44d43b92a938a8524e5dc456db922f40fa4213abbcaea,Org1MSP,Func7,"[4790"",""100"",""399"",""100""]""",Org1MSP Org2MSP ,VALID, 399 4790, 399 4790,,UT,99,10208,0
2022-04-12T15:46:55.743Z,04d505f26904c95dc2192e48a816bbcb760438247267801d55685282cd4c3009,Org1MSP,Func13,"[116"",""146"",""1"",""31""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10201,0
2022-04-12T15:46:55.744Z,16282dd1c2baa7a0d9d49c0392cc420f76c0d2b6980e13a5cad0605b453690b4,Org1MSP,Func13,"[3"",""23"",""23"",""33""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10204,0
2022-04-12T15:46:55.745Z,311b5991332951083c0f5bdf5a413b71ffb9457319541a11222c329283435cf2,Org1MSP,Func1,"[205"",""1""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 1 205,,,RT,99,10197,0
